,ALF,AUI,WHF,DJW,DUI,HHV,AGF,TGG,BKI,PGF,FGG,Cash,TotalValue,Adj Close_ALF,Adj Close_AUI,Adj Close_WHF,Adj Close_DJW,Adj Close_DUI,Adj Close_HHV,Adj Close_AGF,Adj Close_TGG,Adj Close_BKI,Adj Close_PGF,Adj Close_FGG
2015-07-14,7812.5,1.0000803740695119e-08,-2042.4419435900004,0.0,2717.391304340001,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,50528.136962174605,61166.60750510061,1.3,8.42,4.66,3.52,3.68,1.3936,1.78,1.2,1.65,0.9799,1.055
2015-07-15,7812.5,1.0000803740695119e-08,-4.547473508864641e-13,0.0,2717.391304340001,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,40991.32194613095,61381.946946186355,1.33,8.42,4.66,3.52,3.68,1.3936,1.78,1.2,1.65,0.9799,1.055
2015-07-16,7812.5,1.0000803740695119e-08,-4.547473508864641e-13,0.0,2717.391304340001,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,40991.32194613095,61317.13716357791,1.32,8.4489,4.66,3.5134,3.6849,1.3938,1.9115,1.1987,1.6487,0.9799,1.055
2015-07-17,7812.5,1.0000803740695119e-08,-4.547473508864641e-13,0.0,2717.391304340001,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,40991.32194613095,61512.44966357791,1.345,8.4489,4.66,3.5134,3.6849,1.3938,1.9115,1.1987,1.6487,0.9799,1.055
2015-07-18,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,2717.391304340001,-1.8189894035458565e-12,-5231.49359142,0.0,0.0,0,0,61458.11882113028,61471.434038577914,1.345,8.4489,4.66,3.5134,3.6849,1.3938,1.9115,1.1987,1.6487,0.9799,1.055
2015-07-19,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,2717.391304340001,-1.8189894035458565e-12,-5231.49359142,0.0,0.0,0,0,61458.11882113028,61471.434038577914,1.345,8.4489,4.66,3.5134,3.6849,1.3938,1.9115,1.1987,1.6487,0.9799,1.055
2015-07-20,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,-5231.49359142,0.0,0.0,0,0,71451.40740809479,61451.40740814311,1.34,8.4489,4.66,3.5134,3.6849,1.3938,1.9115,1.1987,1.6487,0.9799,1.055
2015-07-21,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61439.27034296337,61439.270343010176,1.35,8.36,4.66,3.52,3.68,1.3936,1.91,1.2,1.65,0.9799,1.055
2015-07-22,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61439.27034296337,61439.27034301077,1.34,8.42,4.46,3.52,3.68,1.3936,1.91,1.2,1.65,0.9799,1.055
2015-07-23,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61439.27034296337,61439.27034301077,1.34,8.42,4.66,3.52,3.68,1.3936,1.91,1.2,1.65,0.9799,1.055
2015-07-24,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61439.27034296337,61439.27034301077,1.35,8.42,4.66,3.52,3.68,1.4271,1.9,1.2,1.65,0.9799,1.055
2015-07-25,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61439.27034296337,61439.27034301077,1.35,8.42,4.66,3.52,3.68,1.4271,1.9,1.2,1.65,0.9799,1.055
2015-07-26,7407.40740741,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,51419.27034295986,61419.270343010765,1.35,8.42,4.66,3.52,3.68,1.4271,1.9,1.2,1.65,0.9799,1.055
2015-07-27,7407.40740741,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,51419.27034295986,61530.38145412192,1.365,8.42,4.66,3.52,3.68,1.4271,1.9,1.2,1.65,0.9799,1.055
2015-07-28,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61473.19626888931,61473.196268936714,1.36,8.42,4.66,3.52,3.68,1.4226,1.9,1.2,1.65,0.9799,1.055
2015-07-29,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61473.19626888931,61473.196268936714,1.35,8.42,4.66,3.52,3.68,1.4226,1.9,1.2,1.65,0.9799,1.055
2015-07-30,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61473.19626888931,61473.196268936714,1.36,8.42,4.66,3.52,3.68,1.4226,1.77,1.2,1.65,0.9799,1.055
2015-07-31,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61473.19626888931,61473.19626893822,1.375,8.76,4.66,3.65,3.87,1.3971,1.76,1.57,1.72,1.2409,1.055
2015-08-01,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,61473.19626888931,61473.19626893822,1.375,8.76,4.66,3.65,3.87,1.3971,1.76,1.57,1.72,1.2409,1.055
2015-08-02,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,81433.19626890348,61433.19626893819,1.375,8.76,4.66,3.65,3.87,1.3971,1.76,1.57,1.72,1.2409,1.055
2015-08-03,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,81433.19626890348,64280.84023937729,1.385,8.42,4.66,3.52,3.68,1.4226,1.77,1.2,1.65,0.9799,1.055
2015-08-04,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,81433.19626890348,64280.84023937729,1.365,8.42,4.66,3.52,3.68,1.4226,1.77,1.2,1.65,0.9799,1.055
2015-08-05,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,71905.13425338255,64261.822151521956,1.36,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-06,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,61885.13425338816,64241.82215152197,1.34,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-07,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64338.47582582555,1.355,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-08,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64338.47582582555,1.355,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-09,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64338.47582582555,1.355,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-10,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64450.41612433296,1.37,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-11,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64338.47582582555,1.355,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.72,0.9799,1.055
2015-08-12,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64226.535527318156,1.34,8.42,4.66,3.65,3.68,1.3971,1.77,1.2,1.6886,0.9799,1.055
2015-08-13,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64114.59522881226,1.325,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-14,7462.68656716,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54226.53552727635,64077.28179597646,1.32,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-15,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,84017.58030340442,64017.58030343913,1.32,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-16,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,84017.58030340442,64017.58030343913,1.32,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-17,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,73997.58030340122,63997.58030343913,1.32,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-18,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,63977.58030343909,1.32,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-19,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,64129.095454954295,1.34,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-20,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,64204.85303071189,1.35,8.76,4.66,3.65,3.87,1.3738,1.77,1.57,1.6886,0.9799,1.055
2015-08-21,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,64280.61060646949,1.36,8.76,4.66,3.65,3.87,1.3738,1.79,1.57,1.6886,0.9799,1.055
2015-08-22,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,64280.61060646949,1.36,8.76,4.66,3.65,3.87,1.3738,1.79,1.57,1.6886,0.9799,1.055
2015-08-23,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,64280.61060646949,1.36,8.76,4.66,3.65,3.87,1.3738,1.79,1.57,1.6886,0.9799,1.055
2015-08-24,7575.75757576,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,63977.580303383285,64129.095454954295,1.34,8.76,4.66,3.65,3.87,1.3738,1.79,1.57,1.6886,0.9799,1.055
2015-08-25,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,74184.39848520473,64184.398485257334,1.35,8.76,4.66,3.65,3.87,1.3738,1.79,1.57,1.6886,0.9799,1.055
2015-08-26,7407.40740741,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,64164.39848520122,64164.39848525733,1.35,8.76,4.66,3.65,3.87,1.3738,1.79,1.57,1.6886,0.9799,1.055
2015-08-27,7407.40740741,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,64164.39848520122,64238.47255933143,1.36,8.76,4.66,3.65,3.87,1.3486,1.79,1.57,1.6886,0.9799,1.055
2015-08-28,7407.40740741,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,64164.39848520122,64349.583670442575,1.375,8.76,4.66,3.65,3.87,1.3486,1.47,1.57,1.6886,1.1886,1.055
2015-08-29,7407.40740741,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,64164.39848520122,64349.583670442575,1.375,8.76,4.66,3.65,3.87,1.3486,1.47,1.57,1.6886,1.1886,1.055
2015-08-30,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,74329.21330001959,64329.213300072195,1.375,8.76,4.66,3.65,3.87,1.3486,1.47,1.57,1.6886,1.1886,1.055
2015-08-31,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,74329.21330001959,64711.37890516169,1.36,7.8,4.51,3.18,3.5,1.3655,1.55,1.51,1.56,1.1921,1.055
2015-09-01,0.0,1.0000803740695119e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6369.42675159,0.0,0,0,74329.21330001959,64329.213300072195,1.37,8.76,4.66,3.65,3.87,1.3655,1.47,1.57,1.6886,0.9799,1.055
2015-09-02,7299.27007299,1141.5525114300008,-4.547473508864641e-13,2739.7260274,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,34249.21329997771,64249.213300072115,1.37,8.76,4.66,3.65,3.87,1.3655,1.47,1.57,1.6886,0.9799,1.055
2015-09-03,7299.27007299,1141.5525114300008,-4.547473508864641e-13,2739.7260274,-2583.979328179999,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,44229.21329999557,63014.53476792398,1.38,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-04,7299.27007299,-1141.5525113999993,-4.547473508864641e-13,0.0,-2583.979328179999,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,72884.11740958413,63066.599161484584,1.395,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-05,7299.27007299,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-2583.979328179999,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,62864.11740958513,63046.599161484584,1.395,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-06,0.0,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,63006.2341978846,63006.234197980906,1.395,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-07,0.0,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,63006.2341978846,63006.234197980906,1.42,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-08,0.0,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,63006.2341978846,63006.234197980906,1.395,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-09,0.0,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,63006.2341978846,63006.234197980906,1.4,8.76,4.66,3.18,3.87,1.3655,1.55,1.57,1.6886,0.9799,1.055
2015-09-10,7142.85714286,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,52986.23419788059,62637.03328474234,1.4,9.0659,4.51,3.18,4.0002,1.2654,1.55,1.51,1.6392,0.9799,1.055
2015-09-11,7142.85714286,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,52986.23419788059,64082.1246089286,1.4,7.8,4.51,3.18,3.5,1.2654,1.55,1.51,1.56,0.9799,1.055
2015-09-12,7142.85714286,-1141.5525113999993,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,52986.23419788059,64082.1246089286,1.4,7.8,4.51,3.18,3.5,1.2654,1.55,1.51,1.56,0.9799,1.055
2015-09-13,7142.85714286,1282.0512820700005,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,34044.316389636464,64044.31638975046,1.4,7.8,4.51,3.18,3.5,1.2654,1.55,1.51,1.56,0.9799,1.055
2015-09-14,7142.85714286,1282.0512820700005,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,34044.316389636464,64115.744961179065,1.41,7.8,4.51,3.18,3.5,1.2654,1.55,1.51,1.56,0.9799,1.055
2015-09-15,7142.85714286,1282.0512820700005,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,34044.316389636464,64151.45924689337,1.415,7.8,4.51,3.18,3.5,1.2654,1.55,1.51,1.56,0.9799,1.05
2015-09-16,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,44024.31638962649,64024.316389750486,1.4,7.8,4.51,3.18,3.5,1.2786,1.55,1.51,1.56,0.9799,1.055
2015-09-17,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,44024.31638962649,64131.45924689339,1.415,7.8,4.51,3.18,3.5,1.2786,1.55,1.51,1.56,0.9799,1.06
2015-09-18,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,44024.31638962649,64238.60210403629,1.43,7.8,4.51,3.18,3.5,1.2786,1.5,1.51,1.56,0.9799,1.065
2015-09-19,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,44024.31638962649,64238.60210403629,1.43,7.8,4.51,3.18,3.5,1.2786,1.5,1.51,1.56,0.9799,1.065
2015-09-20,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260771,1.43,7.8,4.51,3.18,3.5,1.2786,1.5,1.51,1.56,0.9799,1.065
2015-09-21,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260771,1.425,7.8,4.51,3.18,3.5,1.2786,1.5,1.51,1.56,0.9799,1.075
2015-09-22,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260771,1.43,7.8,4.51,3.18,3.5,1.2786,1.5,1.51,1.56,0.9799,1.08
2015-09-23,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260771,1.435,7.8,4.51,3.18,3.5,1.2792,1.5,1.51,1.56,0.9799,1.085
2015-09-24,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260771,1.44,7.8,4.51,3.18,3.5,1.2718,1.5,1.51,1.5551,0.9799,1.09
2015-09-25,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260431,1.44,7.63,4.22,3.18,3.5,1.2718,1.53,1.51,1.5551,0.9799,1.09
2015-09-26,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260431,1.44,7.63,4.22,3.18,3.5,1.2718,1.53,1.51,1.5551,0.9799,1.09
2015-09-27,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260431,1.44,7.63,4.22,3.18,3.5,1.2718,1.53,1.51,1.5551,0.9799,1.09
2015-09-28,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.17353260771,1.44,7.8,4.51,3.18,3.5,1.2718,1.53,1.51,1.5551,0.9799,1.09
2015-09-29,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,54218.17353248771,64218.1735326076,1.43,7.7887,4.51,3.18,3.489,1.2718,1.53,1.51,1.5551,0.9799,1.08
2015-09-30,0.0,2.000047061301302e-08,-2272.7272727300005,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,64198.173532499684,63820.815042036484,1.44,7.49,4.4,3.06,3.4,1.2797,1.52,1.3980000000000001,1.52,1.1434,1.09
2015-10-01,0.0,2.000047061301302e-08,-2272.7272727300005,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,64198.173532499684,63948.173532607274,1.44,7.7887,4.51,3.18,3.489,1.2789,1.53,1.51,1.5551,0.9799,1.1
2015-10-02,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,53927.67353248736,63927.67353260725,1.44,7.7887,4.51,3.18,3.489,1.2789,1.53,1.51,1.5551,0.9799,1.09
2015-10-03,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63907.67353260725,1.44,7.7887,4.51,3.18,3.489,1.2789,1.53,1.51,1.5551,0.9799,1.09
2015-10-04,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63907.67353260725,1.44,7.7887,4.51,3.18,3.489,1.2789,1.53,1.51,1.5551,0.9799,1.09
2015-10-05,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63907.673532603876,1.43,7.62,4.51,3.18,3.489,1.2789,1.53,1.51,1.5551,0.9799,1.08
2015-10-06,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63907.67353260725,1.43,7.7887,4.51,3.18,3.489,1.2789,1.53,1.51,1.5551,0.9799,1.095
2015-10-07,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63907.67353260725,1.43,7.7887,4.51,3.18,3.489,1.2797,1.53,1.51,1.5551,0.9799,1.09
2015-10-08,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63567.401134756474,1.44,7.7887,4.51,3.06,3.489,1.2797,1.53,1.5044,1.5551,0.9799,1.095
2015-10-09,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6622.51655629,0.0,0,0,63907.67353248526,63567.40113475139,1.375,7.49,4.51,3.06,3.4,1.2797,1.51,1.5044,1.52,0.9799,1.095
2015-10-10,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,53924.83379738802,63547.47530693682,1.375,7.49,4.51,3.06,3.4,1.2797,1.51,1.5044,1.52,0.9799,1.095
2015-10-11,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,53924.83379738802,63547.47530693682,1.375,7.49,4.51,3.06,3.4,1.2797,1.51,1.5044,1.52,0.9799,1.095
2015-10-12,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,53924.83379738802,63547.47530693682,1.38,7.49,4.4,3.06,3.4,1.2797,1.51,1.3928,1.52,0.9799,1.09
2015-10-13,0.0,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,53924.83379738802,63547.47530693682,1.365,7.49,4.4,3.06,3.4,1.2797,1.51,1.3928,1.52,0.9799,1.08
2015-10-14,7272.72727273,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,43904.833797384264,66829.36209939091,1.375,7.59,4.24,4.11,3.44,1.135,1.33,1.285,1.64,1.005,1.1
2015-10-15,7272.72727273,2.000047061301302e-08,-4.547473508864641e-13,3144.65408805,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0,0,43904.833797384264,63491.11167057317,1.37,7.49,4.4,3.06,3.4,1.3262,1.51,1.3928,1.52,0.9799,1.09
